,0,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,3,4,5,6,7,8,9,building_city,building_kind,building_state,consumption_avg,consumption_max,file_path,highest_peak_time,n_peaks,std_dev,time_peaks
0,0.8297829471161702,0.25807211048326195,0.6925463601039643,0.9274368092021041,0.9508277192480756,0.9286007699131307,0.6680816981391382,0.6675752474004641,0.6760166329726753,0.9555673114643175,0.9686281162360928,0.9882974863303973,0.0,0.7389140822504718,0.7512854645319555,0.7641098547908347,0.7789805998788333,0.0007860400749931662,0.0011710503157015273,0.003154948452940065,0.23206270298557408,0.7624561278710058,1.0000000000000002,0.9764681020529471,FAIRBANKS,FullServiceRestaurantNew,AK,33.43574836453754,43.659297146461896,COMMERCIAL_LOAD_DATA_E_PLUS_OUTPUT.part1//USA_AK_Anchorage.Intl.AP.702730_TMY3//RefBldgFullServiceRestaurantNew2004_v1.3_7.1_8A_USA_AK_FAIRBANKS.csv,8.0,3.0,10.258992140540684,[ 8 12 19]
1,0.0436314454455744,0.01175794958276577,0.9662661349095869,0.9871857473857373,0.9999999999999998,0.9308125363910127,0.9851846511407796,0.9898829491567287,0.9687030227335913,0.9769639966058576,0.9444258897743703,0.4869243432419659,0.009216541339865714,0.4716919363768992,0.2082185546494304,0.14715410069078216,0.037947698369881655,0.005017560732359039,0.0,0.14395128786538147,0.13690366454274705,0.5467805063782938,0.7818625145139257,0.880073605485544,FAIRBANKS,HospitalNew,AK,906.0330564056623,1109.4728434487413,COMMERCIAL_LOAD_DATA_E_PLUS_OUTPUT.part1//USA_AK_Anchorage.Intl.AP.702730_TMY3//RefBldgHospitalNew2004_v1.3_7.1_8A_USA_AK_FAIRBANKS.csv,12.0,2.0,181.43131071914283,[12 17]
2,0.3280651193256021,0.10606247879476416,0.585486003502341,0.3332904140898634,0.3182497320991651,0.32058541057317014,0.2814360607799229,0.285249899300583,0.28612356357041413,0.41066462121804315,0.5734928473179026,0.8518790722610787,0.06175787415579437,0.8851021117560507,1.0,0.9358808420181439,0.663021297059003,0.007295313381179724,0.0,0.029247589488467063,0.14096858909508847,0.6011757717797961,0.8922226532434381,0.779065011273161,FAIRBANKS,LargeHotelNew,AK,248.47199280312395,383.98309836886455,COMMERCIAL_LOAD_DATA_E_PLUS_OUTPUT.part1//USA_AK_Anchorage.Intl.AP.702730_TMY3//RefBldgLargeHotelNew2004_v1.3_7.1_8A_USA_AK_FAIRBANKS.csv,21.0,2.0,78.53841072946611,[ 8 21]
3,0.015107881235208509,0.0,0.9422095587716348,0.8659355671713256,0.8777560418610686,0.8355048112652619,0.9041851343594929,0.862343612041867,0.8735940794671682,0.9608660018603385,0.8445111856272756,0.6092533152630799,6.998320146656134e-05,0.5672243053411941,0.3985092463674262,0.35230058401768855,0.06691640099170199,0.0006984444948739954,0.000995866784687549,0.016617920936549457,0.0689853856179064,0.20158999110195747,0.34605467237292636,0.9999999999999998,FAIRBANKS,LargeOfficeNew,AK,581.694295425863,908.9626928430971,COMMERCIAL_LOAD_DATA_E_PLUS_OUTPUT.part1//USA_AK_Anchorage.Intl.AP.702730_TMY3//RefBldgLargeOfficeNew2004_v1.3_7.1_8A_USA_AK_FAIRBANKS.csv,9.0,2.0,250.66712737489638,[ 9 17]
4,0.011317510210216042,0.024861865285201568,0.8668853951669606,0.7897546502127879,0.767603698458551,0.7718924088146792,0.7410008695050168,0.68235034300882,0.6849320955052227,0.7271333341595632,0.6808546565467417,0.40411418499179963,0.029242594033531022,0.40813660649917494,0.3610704205945102,0.3860684974635048,0.0,0.037660859517940126,0.04110975939062739,0.042924499632438495,0.03861314964267226,0.7636274929225322,0.7124249446863031,1.0,FAIRBANKS,MediumOfficeNew,AK,85.13609303798715,139.82775799232988,COMMERCIAL_LOAD_DATA_E_PLUS_OUTPUT.part1//USA_AK_Anchorage.Intl.AP.702730_TMY3//RefBldgMediumOfficeNew2004_v1.3_7.1_8A_USA_AK_FAIRBANKS.csv,9.0,3.0,34.695790582066785,[ 9 13 17]
5,0.21626876674152695,0.05127768176003922,0.3058579316386515,0.13291263419273858,0.13459555608709284,0.12471357717576081,0.11262004491438726,0.10822795501436366,0.18669667202753304,0.5676102910682451,0.8714491332028819,1.0,0.021576802938254147,0.9720495954837854,0.973551026890577,0.7472136423747032,0.4515495791321048,0.007039486046003796,0.0,0.08206636316688931,0.24801785859022796,0.4618248621808866,0.5644926037026937,0.4761015138013954,FAIRBANKS,MidriseApartmentNew,AK,23.963245045112615,37.81580630689283,COMMERCIAL_LOAD_DATA_E_PLUS_OUTPUT.part1//USA_AK_Anchorage.Intl.AP.702730_TMY3//RefBldgMidriseApartmentNew2004_v1.3_7.1_8A_USA_AK_FAIRBANKS.csv,19.0,2.0,7.3309565455798635,[ 8 19]
6,0.037365552693638504,0.03673694119762938,0.9999999999999999,0.968270159947307,0.969210511515402,0.8899878695600195,0.956667090252053,0.9521293924568325,0.931030411896184,0.9190458851404458,0.9066329818990823,0.36619781426447773,0.054117952300726024,0.38210802837281677,0.25025371594080004,0.0954922138419807,0.0,0.04532713572198399,0.07044677961612189,0.2376326018173337,0.35772713840613224,0.6648736955485378,0.8664054718379878,0.9282898575999662,FAIRBANKS,OutPatientNew,AK,143.1013083054915,201.18562370040647,COMMERCIAL_LOAD_DATA_E_PLUS_OUTPUT.part1//USA_AK_Anchorage.Intl.AP.702730_TMY3//RefBldgOutPatientNew2004_v1.3_7.1_8A_USA_AK_FAIRBANKS.csv,10.0,2.0,50.368669376669274,[10 14]
7,0.046596963621690524,0.041380871636685246,0.9707771723568561,0.9898563069884974,1.0,0.9943060767725298,0.9624319134195571,0.9668568142957124,0.9585814179096126,0.9681741181892474,0.6012559155927002,0.6123983010799181,0.04169129598755983,0.6205271201496676,0.5810504572428419,0.0,0.014700464284161607,0.04322149047599111,0.04413501259434405,0.04571464109895118,0.025314449767016578,0.08102657808377511,0.5731070305889467,0.9896036554855987,FAIRBANKS,PrimarySchoolNew,AK,88.47243704632054,124.1200172654943,COMMERCIAL_LOAD_DATA_E_PLUS_OUTPUT.part1//USA_AK_Anchorage.Intl.AP.702730_TMY3//RefBldgPrimarySchoolNew2004_v1.3_7.1_8A_USA_AK_FAIRBANKS.csv,12.0,2.0,31.05874882197336,[12 17]
8,0.8165949408462357,0.2281517460655086,0.6440263245296206,0.9048834324629359,0.9672525242408992,0.9175597632091622,0.9066974555989259,0.6214489636872126,0.6291584232598652,0.6455279737503504,0.9422963101195999,0.9579076835613548,0.0,0.9731312742579862,0.7012629585888738,0.7137222459797737,0.7267112232739877,0.001407602239524186,0.002068370439552325,0.010849685966451084,0.19905420298428134,1.0,0.9758500804971025,0.6681516377867968,FAIRBANKS,QuickServiceRestaurantNew,AK,20.65394415990657,27.132497946326243,COMMERCIAL_LOAD_DATA_E_PLUS_OUTPUT.part1//USA_AK_Anchorage.Intl.AP.702730_TMY3//RefBldgQuickServiceRestaurantNew2004_v1.3_7.1_8A_USA_AK_FAIRBANKS.csv,7.0,3.0,6.244257802793988,[ 7 12 20]
9,0.030424749113819427,0.031677662532998196,0.9333410480365762,0.9495392907683313,0.9689172435586726,0.9842403030386806,0.9839932741413804,1.0,0.9941259004843241,0.9897424063794269,0.7746183627281424,0.7743852437857925,0.034041892798795104,0.7678434241205849,0.713702662475834,0.0,0.010451565174423028,0.036791029310691004,0.04044820291506823,0.04273000449540543,0.031679345720936336,0.22423063432770185,0.6476034705592362,0.9352737235418951,FAIRBANKS,SecondarySchoolNew,AK,238.22528108333688,345.8130600250604,COMMERCIAL_LOAD_DATA_E_PLUS_OUTPUT.part1//USA_AK_Anchorage.Intl.AP.702730_TMY3//RefBldgSecondarySchoolNew2004_v1.3_7.1_8A_USA_AK_FAIRBANKS.csv,15.0,2.0,100.98837643996366,[ 9 15]
